Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
573,"573.40418","Klebsiella pneumoniae strain MRSN28866","levofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.917, F1 score:0.927, AUC:0.961","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40305","Klebsiella pneumoniae strain KE2658","ertapenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.956, F1 score:0.955, AUC:0.972","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2168","Shigella sonnei strain 154831","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40300","Klebsiella pneumoniae strain WHC2","levofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.917, F1 score:0.927, AUC:0.961","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40400","Klebsiella pneumoniae strain MRSN499958","meropenem","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40369","Klebsiella pneumoniae strain MRSN699654","cephalothin","Susceptible","==4","==","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.18479","Klebsiella pneumoniae strain preta","amikacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.910, F1 score:0.919, AUC:0.947","Computational Method",,
1280,"1280.31246","Staphylococcus aureus strain 18/1-3 BHC","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.984, F1 score:0.984, AUC:0.980","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1886","Shigella sonnei strain 186595","cefpirome","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2148","Shigella sonnei strain 190609","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40359","Klebsiella pneumoniae strain MRSN750999","tigecycline","Susceptible","<=5","<=","5","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40342","Klebsiella pneumoniae strain P30-72","meropenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.916, F1 score:0.922, AUC:0.949","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2169","Shigella sonnei strain 170443","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.32161","Klebsiella pneumoniae strain Q1445","cefoxitin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.805, F1 score:0.796, AUC:0.864","Computational Method",,
573,"573.40273","Klebsiella pneumoniae strain K49_1","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35627","Staphylococcus aureus strain 12493-9-2","methicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40424","Klebsiella pneumoniae strain MRSN25616","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1884","Shigella sonnei strain 155599","ertapenem","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40359","Klebsiella pneumoniae strain MRSN750999","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2096","Shigella sonnei strain 164641","ciprofloxacin","r",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40405","Klebsiella pneumoniae strain MRSN430405","moxifloxacin","Resistant",">=8",">=","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40414","Klebsiella pneumoniae strain MRSN28893","trimethoprim-sulfamethoxazole","Susceptible","<=1/19","<=","1/19","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2134","Shigella sonnei strain 152347","tetracycline","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40307","Klebsiella pneumoniae strain KP_NORM_BLD_2014_96855","aztreonam","Susceptible",,,,,"Computational Prediction","Accuracy:0.680, F1 score:0.752, AUC:0.735","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.27346","Klebsiella pneumoniae strain KZN_INI_KINF_24","ampicillin","Resistant","==1","==","1","mg/L",,"E-Test","Vitek","Biom�rieux","EUCAST",,,,,,,
573,"573.40333","Klebsiella pneumoniae strain P30-60","imipenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.931, F1 score:0.935, AUC:0.950","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40436","Klebsiella pneumoniae strain MRSN16008","cefepime","Susceptible",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1937","Shigella sonnei strain 178951","cefpirome","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.31260","Staphylococcus aureus strain 27207_175TM671","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.984, F1 score:0.984, AUC:0.980","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.21024","Staphylococcus aureus strain SA10","erythromycin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.959, F1 score:0.962, AUC:0.981","Computational Method",,
573,"573.40375","Klebsiella pneumoniae strain MRSN672476","cefotetan","Susceptible","<=4","<=","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.31237","Staphylococcus aureus strain 27175_54M3289Y3","methicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.31263","Staphylococcus aureus strain 27/4-11 BHC","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.975, F1 score:0.974, AUC:0.986","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.27349","Klebsiella pneumoniae strain KZN_INI_KINF_27","cefoxitin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.805, F1 score:0.796, AUC:0.864","Computational Method",,
1313,"1313.38086","Streptococcus pneumoniae strain S576","beta-lactam","Resistant",,,,,"Computational Prediction","Accuracy:0.907, F1 score:0.910, AUC:0.972","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40450","Klebsiella pneumoniae strain MRSN4815","amikacin","Susceptible","<=2","<=","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40437","Klebsiella pneumoniae strain MRSN15937","amikacin","Resistant",,,,,"Computational Prediction","Accuracy:0.910, F1 score:0.919, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1943","Shigella sonnei strain 173529","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.23324","Staphylococcus aureus strain GHA/LAMRSA/2016/6","erythromycin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.959, F1 score:0.962, AUC:0.981","Computational Method",,
573,"573.40413","Klebsiella pneumoniae strain MRSN526410","cefoxitin","Intermediate","==16","==","16","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.1989","Shigella sonnei strain 183738","tetracycline","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1978","Shigella sonnei strain 194198","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1923","Shigella sonnei strain 181088","nalidixic acid","r",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.35619","Staphylococcus aureus strain UMCG578","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.939, F1 score:0.956, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40296","Klebsiella pneumoniae strain WHC31","tobramycin","Resistant",,,,,"Computational Prediction","Accuracy:0.882, F1 score:0.889, AUC:0.939","AdaBoost Classifier","PATRIC",,,,,,,,
287,"287.16592","Pseudomonas aeruginosa strain ZYPA19 strain not collected","levofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.845, F1 score:0.852, AUC:0.898","AdaBoost Classifier","PATRIC",,,,,,,,
72407,"72407.1689","Klebsiella pneumoniae subsp. pneumoniae strain Kp6","piperacillin_tazobactam","Resistant",,,,,"Computational Prediction","Accuracy:0.766, F1 score:0.759, AUC:0.825","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.37237","Klebsiella pneumoniae strain 14-1026 strain not applicable","levofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.917, F1 score:0.927, AUC:0.961","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1968","Shigella sonnei strain 179820","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.35680","Staphylococcus aureus strain 99634_23","clindamycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.963, F1 score:0.965, AUC:0.977","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1908","Shigella sonnei strain 202268","cefpirome","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1901","Shigella sonnei strain 181988","cefoxitin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.25951","Staphylococcus aureus strain 22200587","penicillin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.963, F1 score:0.964, AUC:0.979","Computational Method",,
624,"624.2096","Shigella sonnei strain 164641","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40404","Klebsiella pneumoniae strain MRSN414780","cefotaxime","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40316","Klebsiella pneumoniae strain KP18-8","gentamicin","Resistant",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2138","Shigella sonnei strain 180793","streptomycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40283","Klebsiella pneumoniae strain BK-170","amikacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.910, F1 score:0.919, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.23130","Klebsiella pneumoniae strain PN79","meropenem","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.916, F1 score:0.922, AUC:0.949","Computational Method",,
590,"590.13409","Salmonella enterica SRR2407740","gentamicin",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
573,"573.40310","Klebsiella pneumoniae strain KE4439","ertapenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.956, F1 score:0.955, AUC:0.972","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.23323","Staphylococcus aureus strain GHA/LAMRSA/2016/8","methicillin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.989, F1 score:0.989, AUC:0.994","Computational Method",,
1280,"1280.33571","Staphylococcus aureus strain BP8","erythromycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.959, F1 score:0.962, AUC:0.981","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35664","Staphylococcus aureus strain 60563-11-2","erythromycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.959, F1 score:0.962, AUC:0.981","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40449","Klebsiella pneumoniae strain MRSN4759","cefepime","Susceptible","==2","==","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.35667","Staphylococcus aureus strain 60563-12-2","methicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40385","Klebsiella pneumoniae strain MRSN581745","levofloxacin","Intermediate","==4","==","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40403","Klebsiella pneumoniae strain MRSN430414","cefoxitin","Susceptible",,,,,"Computational Prediction","Accuracy:0.805, F1 score:0.796, AUC:0.864","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2046","Shigella sonnei strain 195615","temocillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1887","Shigella sonnei strain 168533","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.23132","Klebsiella pneumoniae strain PN77","imipenem","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.931, F1 score:0.935, AUC:0.950","Computational Method",,
573,"573.40420","Klebsiella pneumoniae strain MRSN27778","levofloxacin","Resistant",">=8",">=","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40378","Klebsiella pneumoniae strain MRSN614201","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2054","Shigella sonnei strain 187553","tetracycline","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40333","Klebsiella pneumoniae strain P30-60","tobramycin","Resistant",,,,,"Computational Prediction","Accuracy:0.882, F1 score:0.889, AUC:0.939","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2074","Shigella sonnei strain 158935","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.26257","Staphylococcus aureus strain 11700739","gentamicin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.984, F1 score:0.984, AUC:0.980","Computational Method",,
573,"573.40420","Klebsiella pneumoniae strain MRSN27778","cefazolin","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.1965","Shigella sonnei strain 186596","tetracycline","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.21022","Staphylococcus aureus strain SA1","gentamicin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.984, F1 score:0.984, AUC:0.980","Computational Method",,
573,"573.40368","Klebsiella pneumoniae strain MRSN728987","levofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.917, F1 score:0.927, AUC:0.961","AdaBoost Classifier","PATRIC",,,,,,,,
1413599,"1413599.3","Staphylococcus aureus 08142-8","methicillin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,
624,"624.2019","Shigella sonnei strain 155590","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.35630","Staphylococcus aureus strain 12493-9-3","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.984, F1 score:0.984, AUC:0.980","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35615","Staphylococcus aureus strain SCAID OTT1-2021 (597/2) strain SCAID OTT1-2021 (597/2) strain SCAID OTT1-2021 (597/2)","gentamicin","Susceptible","==22","==","22","mm","disk diffusion","Disk difussion method in Mueller-Hinton Agar","Scan 500","Interscience","CLSI",,,,,,,
573,"573.40372","Klebsiella pneumoniae strain MRSN680172","imipenem","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.35620","Staphylococcus aureus strain NL1","penicillin","Resistant",,,,,"Computational Prediction","Accuracy:0.963, F1 score:0.964, AUC:0.979","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35670","Staphylococcus aureus strain 62100_36_1","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.984, F1 score:0.984, AUC:0.980","AdaBoost Classifier","PATRIC",,,,,,,,
287,"287.7420","Pseudomonas aeruginosa strain J80UH1OS1","levofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.845, F1 score:0.852, AUC:0.898","Computational Method",,
573,"573.40359","Klebsiella pneumoniae strain MRSN750999","levofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.917, F1 score:0.927, AUC:0.961","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40312","Klebsiella pneumoniae strain KE3783","trimethoprim_sulfamethoxazole","Resistant",,,,,"Computational Prediction","Accuracy:0.861, F1 score:0.865, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1974","Shigella sonnei strain 166177","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1907","Shigella sonnei strain 170444","ciprofloxacin","r",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1313,"1313.38075","Streptococcus pneumoniae strain S531","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.878, F1 score:0.884, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40441","Klebsiella pneumoniae strain MRSN13748","nitrofurantoin","Resistant","==256","==","256","mg/L","MIC",,"Vitek",,"missing",,,,,,,
287,"287.9921","Pseudomonas aeruginosa strain ROS","levofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.845, F1 score:0.852, AUC:0.898","Computational Method",,
624,"624.1949","Shigella sonnei strain 161914","ceftazidime","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40435","Klebsiella pneumoniae strain MRSN15882","cefotetan","Susceptible","<=4","<=","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40435","Klebsiella pneumoniae strain MRSN15882","levofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.917, F1 score:0.927, AUC:0.961","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1979","Shigella sonnei strain 152508","streptomycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40422","Klebsiella pneumoniae strain MRSN27106","ertapenem","Susceptible","<=12","<=","12","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.21045","Staphylococcus aureus strain P36","tetracycline","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.975, F1 score:0.974, AUC:0.986","Computational Method",,
1280,"1280.35661","Staphylococcus aureus strain 60563-9-3","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.977, F1 score:0.980, AUC:0.982","AdaBoost Classifier","PATRIC",,,,,,,,
1773,"1773.26137","Mycobacterium tuberculosis strain OMICS/BPL/0018/19/SP","isoniazid","Resistant",,,,,"Computational Prediction","Accuracy:0.869, F1 score:0.864, AUC:0.926","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1885","Shigella sonnei strain 195622","chloramphenicol","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.35041","Klebsiella pneumoniae strain P4","amikacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.910, F1 score:0.919, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40377","Klebsiella pneumoniae strain MRSN607210","piperacillin-tazobactam","Intermediate","==64/4","==","64/4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40395","Klebsiella pneumoniae strain MRSN515432","aztreonam","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
562,"562.52593","Escherichia coli strain E059f","florfenicol",,">128",">","128","mg/L","MIC",,,,,,,,,"Laboratory Method",,"31642700"
624,"624.1972","Shigella sonnei strain 153152","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40401","Klebsiella pneumoniae strain MRSN468268","gentamicin","Resistant",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
